tempo,altura_mare
12:23:18,4.31
12:23:19,1.73
12:23:20,4.50
12:23:21,3.12
12:23:22,3.46
12:23:23,2.44
12:23:24,4.24
12:23:25,4.19
12:23:26,2.18
12:23:27,3.59
12:23:28,4.05
12:23:29,4.10
12:23:30,3.32
12:23:31,3.88
12:23:32,4.87
12:23:33,2.71
12:23:34,2.10
12:23:35,2.43
12:23:36,2.56
12:23:37,3.47
12:23:38,3.92
12:23:39,2.66
12:23:40,3.97
12:23:41,2.41
12:23:42,3.92
12:23:43,2.77
12:23:44,2.20
12:23:45,3.80
12:23:46,1.97
12:23:47,2.39
12:23:48,5.23
12:23:49,4.86
12:23:50,1.53
12:23:51,4.84
12:23:52,1.52
12:23:53,1.55
12:23:54,1.99
12:23:55,1.94
12:23:56,1.79
12:23:57,1.84
12:23:58,5.13
12:23:59,1.59
12:24:00,4.70
12:24:01,4.87
12:24:02,4.32
12:24:03,4.92
12:24:04,1.95
12:24:05,3.79
12:24:06,3.13
12:24:07,4.88
12:24:08,2.54
12:24:09,2.30
12:24:10,4.45
12:24:11,4.68
12:24:12,4.26
12:24:13,1.92
12:24:14,5.29
12:24:15,3.81
12:24:16,2.11
12:24:17,2.49
12:24:18,3.08
12:24:19,3.52
12:24:20,1.56
12:24:21,4.99
12:24:22,3.14
12:24:23,3.58
12:24:24,1.90
12:24:25,2.52
12:24:26,1.83
12:24:27,2.47
12:24:28,4.43
12:24:29,2.45
12:24:30,1.89
12:24:31,4.95
12:24:32,4.83
12:24:33,2.08
12:24:34,4.28
12:24:35,3.74
12:24:36,4.75
12:24:37,4.72
12:24:38,1.98
12:24:39,4.23
12:24:40,4.45
12:24:41,3.12
12:24:42,2.28
12:24:43,2.05
12:24:44,3.83
12:24:45,4.79
12:24:46,5.28
12:24:47,3.18
12:24:48,4.77
12:24:49,1.78
12:24:50,2.09
12:24:51,5.04
12:24:52,1.83
12:24:53,3.96
12:24:54,2.34
12:24:55,2.34
12:24:56,3.08
12:24:57,4.34
12:24:58,2.02
12:24:59,4.03
12:25:00,3.35
12:25:01,4.36
12:25:02,3.39
12:25:03,4.59
12:25:04,3.68
12:25:05,2.35
12:25:06,3.78
12:25:07,3.06
12:25:08,4.91
12:25:09,2.84
12:25:10,3.75
12:25:11,1.87
12:25:12,3.95
12:25:13,4.02
12:25:14,1.60
12:25:15,3.20
12:25:16,4.89
12:25:17,2.26
12:25:18,3.59
12:25:19,3.46
12:25:20,4.84
12:25:21,3.87
12:25:22,4.00
12:25:23,1.67
12:25:24,3.51
12:25:25,3.33
12:25:26,3.87
12:25:27,2.44
12:25:28,4.59
12:25:29,3.65
12:25:30,4.51
12:25:31,2.66
12:25:32,4.02
12:25:33,2.39
12:25:34,4.51
12:25:35,2.65
12:25:36,3.96
12:25:37,4.45
12:25:38,5.14
12:25:39,4.93
12:25:40,2.23
12:25:41,2.01
12:25:42,2.66
12:25:43,4.72
12:25:44,2.91
12:25:45,5.04
12:25:46,1.63
12:25:47,4.92
12:25:48,4.43
12:25:49,1.77
12:25:50,4.13
12:25:51,2.26
12:25:52,3.14
12:25:53,3.12
12:25:54,2.01
12:25:55,5.19
12:25:56,3.63
12:25:57,5.27
12:25:58,3.17
12:25:59,5.06
12:26:00,4.07
12:26:01,3.07
12:26:02,3.19
12:26:03,3.75
12:26:04,2.93
12:26:05,2.18
12:26:06,3.34
12:26:07,2.05
12:26:08,4.49
12:26:09,4.54
12:26:10,4.78
12:26:11,3.54
12:26:12,2.93
12:26:13,2.07
12:26:14,3.43
12:26:15,2.36
12:26:16,3.66
12:26:17,3.94
12:26:18,4.28
12:26:19,2.38
12:26:20,4.94
12:26:21,3.00
12:26:22,5.11
12:26:23,3.24
12:26:24,2.10
12:26:25,2.03
12:26:26,1.73
12:26:27,2.45
12:26:28,1.51
12:26:29,2.39
12:26:30,4.96
12:26:31,2.61
12:26:32,2.88
12:26:33,4.57
12:26:34,2.45
12:26:35,2.63
12:26:36,2.17
12:26:37,4.08
12:26:38,2.07
12:26:39,5.23
12:26:40,2.54
12:26:41,2.71
12:26:42,4.04
12:26:43,2.05
12:26:44,2.90
12:26:45,2.64
12:26:46,4.73
12:26:47,2.39
12:26:48,4.47
12:26:49,2.25
12:26:50,2.47
12:26:51,4.85
12:26:52,2.08
12:26:53,3.85
12:26:54,4.53
12:26:55,2.01
12:26:56,5.10
12:26:57,3.59
12:26:58,2.94
12:26:59,2.70
12:27:00,2.15
12:27:01,4.53
12:27:02,5.03
12:27:03,2.20
12:27:04,2.68
12:27:05,2.40
12:27:06,2.48
12:27:07,4.57
12:27:08,2.14
12:27:09,4.87
12:27:10,3.29
12:27:11,4.57
12:27:12,4.78
12:27:13,4.00
12:27:14,4.61
12:27:15,1.86
12:27:16,3.88
12:27:17,2.77
12:27:18,4.70
12:27:19,4.17
12:27:20,3.15
12:27:21,3.40
12:27:22,3.28
12:27:23,2.05
12:27:24,2.96
12:27:25,4.92
12:27:26,4.33
12:27:27,5.15
12:27:28,4.51
12:27:29,5.16
12:27:30,2.00
12:27:31,2.34
12:27:32,3.70
12:27:33,2.37
12:27:34,4.57
12:27:35,4.52
12:27:36,3.38
12:27:37,3.34
12:27:38,3.19
12:27:39,1.81
12:27:40,2.26
12:27:41,3.75
12:27:42,5.26
12:27:43,2.99
12:27:44,1.79
12:27:45,4.95
12:27:46,3.67
12:27:47,3.33
12:27:48,2.26
12:27:49,2.72
12:27:50,3.16
12:27:51,4.68
12:27:52,3.15
12:27:53,1.75
12:27:54,2.83
12:27:55,1.65
12:27:56,1.63
12:27:57,3.73
12:27:58,4.00
12:27:59,5.21
12:28:00,2.40
12:28:01,4.74
12:28:02,4.50
12:28:03,4.78
12:28:04,3.49
12:28:05,1.84
12:28:06,4.03
12:28:07,4.86
12:28:08,5.17
12:28:09,2.60
12:28:10,1.63
12:28:11,5.22
12:28:12,4.64
12:28:13,3.40
12:28:14,2.78
12:28:15,2.46
12:28:16,4.79
12:28:17,4.95
12:28:18,4.50
12:28:19,3.10
12:28:20,4.84
12:28:21,2.63
12:28:22,2.77
12:28:23,5.11
12:28:24,4.52
12:28:25,3.53
12:28:26,3.37
12:28:27,2.09
12:28:28,3.04
12:28:29,2.40
12:28:30,4.59
12:28:31,4.52
12:28:32,3.05
12:28:33,2.15
12:28:34,1.73
12:28:35,4.81
12:28:36,4.58
12:28:37,4.65
12:28:38,3.53
12:28:39,1.64
12:28:40,3.22
12:28:41,4.86
12:28:42,4.15
12:28:43,4.81
12:28:44,4.42
12:28:45,3.47
12:28:46,4.09
12:28:47,4.38
12:28:48,2.95
12:28:49,4.29
12:28:50,5.26
12:28:51,2.45
12:28:52,2.53
12:28:53,2.42
12:28:54,3.24
12:28:55,3.96
12:28:56,1.75
12:28:57,3.01
12:28:58,4.67
12:28:59,2.79
12:29:00,2.64
12:29:01,5.07
12:29:02,3.35
12:29:03,4.02
12:29:04,2.24
12:29:05,4.55
12:29:06,4.25
12:29:07,1.97
12:29:08,2.77
12:29:09,4.14
12:29:10,5.19
12:29:11,4.27
12:29:12,2.26
12:29:13,2.55
12:29:14,1.85
12:29:15,3.75
12:29:16,2.92
12:29:17,3.64
12:29:18,1.92
12:29:19,2.89
12:29:20,5.12
12:29:21,3.13
12:29:22,4.10
12:29:23,3.24
12:29:24,3.36
12:29:25,2.23
12:29:26,2.28
12:29:27,4.44
12:29:28,4.35
12:29:29,4.92
12:29:30,5.25
12:29:31,4.00
12:29:32,3.54
12:29:33,1.63
12:29:34,3.89
12:29:35,4.87
12:29:36,3.52
12:29:37,1.82
12:29:38,4.57
12:29:39,4.15
12:29:40,2.99
12:29:41,2.08
12:29:42,4.64
12:29:43,2.87
12:29:44,1.85
12:29:45,3.29
12:29:46,1.87
12:29:47,5.00
12:29:48,1.99
12:29:49,3.28
12:29:50,5.23
12:29:51,3.79
12:29:52,3.27
12:29:53,3.70
12:29:54,2.83
12:29:55,1.88
12:29:56,4.80
12:29:57,4.12
12:29:58,4.59
12:29:59,4.35
12:30:00,2.82
12:30:01,3.95
12:30:02,3.78
12:30:03,4.19
12:30:04,4.12
12:30:05,1.96
12:30:06,4.12
12:30:07,3.04
12:30:08,4.82
12:30:09,1.98
12:30:10,3.39
12:30:11,3.78
12:30:12,2.95
12:30:13,2.58
12:30:14,3.74
12:30:15,4.52
12:30:16,3.77
12:30:17,1.50
12:30:18,3.05
12:30:19,3.27
12:30:20,4.99
12:30:21,4.10
12:30:22,2.08
12:30:23,4.06
12:30:24,1.84
12:30:25,2.06
12:30:26,2.11
12:30:27,2.59
12:30:28,3.33
12:30:29,3.79
12:30:30,3.95
12:30:31,5.04
12:30:32,2.32
12:30:33,4.95
12:30:34,2.22
12:30:35,4.56
12:30:36,4.49
12:30:37,3.41
12:30:38,1.96
12:30:39,1.58
12:30:40,4.22
12:30:41,2.33
12:30:42,5.27
12:30:43,4.10
12:30:44,1.58
12:30:45,3.11
12:30:46,5.09
12:30:47,5.29
12:30:48,2.25
12:30:49,3.74
12:30:50,2.68
12:30:51,2.49
12:30:52,4.10
12:30:53,1.58
12:30:54,4.26
12:30:55,4.77
12:30:56,1.57
12:30:57,5.27
12:30:58,4.97
12:30:59,3.89
12:31:00,4.17
12:31:01,3.62
12:31:02,4.44
12:31:03,3.22
12:31:04,3.85
12:31:05,2.15
12:31:06,3.66
12:31:07,3.24
12:31:08,2.21
12:31:09,1.75
12:31:10,3.22
12:31:11,5.19
12:31:12,2.11
12:31:13,3.15
12:31:14,3.78
12:31:15,3.27
12:31:16,3.20
12:31:17,3.14
12:31:18,1.67
12:31:19,4.12
12:31:20,2.74
12:31:21,2.19
12:31:22,4.20
12:31:23,2.27
12:31:24,3.15
12:31:25,2.28
12:31:26,4.07
12:31:27,2.74
12:31:28,4.62
12:31:29,3.25
12:31:30,4.27
12:31:31,3.86
12:31:32,1.53
12:31:33,2.48
12:31:34,4.57
12:31:35,4.61
12:31:36,1.94
12:31:37,2.75
12:31:38,2.18
12:31:39,3.81
12:31:40,2.12
12:31:41,2.64
12:31:42,3.78
12:31:43,3.72
12:31:44,3.38
12:31:45,5.28
12:31:46,3.42
12:31:47,2.98
12:31:48,2.16
12:31:49,3.81
12:31:50,1.88
12:31:51,1.60
12:31:52,3.68
12:31:53,3.63
12:31:54,5.01
12:31:55,3.90
12:31:56,3.04
12:31:57,2.75
12:31:58,4.39
12:31:59,3.19
12:32:00,3.65
12:32:01,5.19
12:32:02,4.46
12:32:03,3.84
12:32:04,4.68
12:32:05,1.67
12:32:06,2.85
12:32:07,4.35
12:32:08,3.92
12:32:09,4.34
12:32:10,2.07
12:32:11,2.63
12:32:12,1.55
12:32:13,1.96
12:32:14,3.04
12:32:15,2.56
12:32:16,1.89
12:32:17,4.04
12:32:18,5.28
12:32:19,3.23
12:32:20,3.97
12:32:21,4.22
12:32:22,2.13
12:32:23,2.37
12:32:24,4.96
12:32:25,2.98
12:32:26,4.89
12:32:27,3.49
12:32:28,3.52
12:32:29,4.51
12:32:30,2.47
12:32:31,1.52
12:32:32,4.91
12:32:33,2.46
12:32:34,4.25
12:32:35,1.94
12:32:36,3.47
12:32:37,3.14
12:32:38,3.73
12:32:39,1.51
12:32:40,5.24
12:32:41,5.28
12:32:42,4.67
12:32:43,3.97
12:32:44,1.97
12:32:45,4.15
12:32:46,1.80
12:32:47,5.12
12:32:48,1.77
12:32:49,3.20
12:32:50,1.93
12:32:51,5.27
12:32:52,2.77
12:32:53,3.96
12:32:54,4.01
12:32:55,3.60
12:32:56,2.33
12:32:57,1.95
12:32:58,2.07
12:32:59,2.68
12:33:00,5.24
12:33:01,3.66
12:33:02,3.06
12:33:03,2.53
12:33:04,3.37
12:33:05,2.38
12:33:06,4.61
12:33:07,1.83
12:33:08,2.08
12:33:09,5.29
12:33:10,2.93
12:33:11,2.14
12:33:12,4.11
12:33:13,3.91
12:33:14,1.76
12:33:15,3.83
12:33:16,4.04
12:33:17,2.71
12:33:18,3.49
12:33:19,4.93
12:33:20,4.30
12:33:21,2.79
12:33:22,5.30
12:33:23,2.58
12:33:24,4.80
12:33:25,4.11
12:33:26,3.68
12:33:27,3.87
12:33:28,4.77
12:33:29,2.49
12:33:30,4.41
12:33:31,4.95
12:33:32,3.21
12:33:33,3.96
12:33:34,3.38
12:33:35,4.18
12:33:36,3.49
12:33:37,1.87
12:33:38,1.93
12:33:39,2.57
12:33:40,1.72
12:33:41,4.21
12:33:42,3.76
12:33:43,3.44
12:33:44,4.58
12:33:45,2.20
12:33:46,5.08
12:33:47,5.05
12:33:48,3.17
12:33:49,3.50
12:33:50,2.83
12:33:51,4.27
12:33:52,2.18
12:33:53,2.60
12:33:54,3.77
12:33:55,4.70
12:33:56,5.06
12:33:57,3.93
12:33:58,1.99
12:33:59,1.81
12:34:00,3.60
12:34:01,3.10
12:34:02,3.71
12:34:03,1.92
12:34:04,2.42
12:34:05,1.72
12:34:06,4.47
12:34:07,3.77
12:34:08,2.22
12:34:09,4.71
12:34:10,5.29
12:34:11,3.56
12:34:12,2.80
12:34:13,2.55
12:34:14,4.86
12:34:15,3.80
12:34:16,2.39
12:34:17,4.22
12:34:18,3.89
12:34:19,4.71
12:34:20,4.19
12:34:21,3.72
12:34:22,5.23
12:34:23,2.00
12:34:24,3.53
12:34:25,3.00
12:34:26,2.13
12:34:27,1.81
12:34:28,4.47
12:34:29,2.40
12:34:30,1.87
12:34:31,3.32
12:34:32,2.73
12:34:33,1.55
12:34:34,2.81
12:34:35,3.74
12:34:36,4.77
12:34:37,2.53
12:34:38,2.61
12:34:39,4.56
12:34:40,4.88
12:34:41,4.85
12:34:42,4.07
12:34:43,4.34
12:34:44,1.89
12:34:45,4.05
12:34:46,2.09
12:34:47,5.18
12:34:48,4.26
12:34:49,1.63
12:34:50,2.79
12:34:51,3.76
12:34:52,4.28
12:34:53,2.35
12:34:54,4.80
12:34:55,3.50
12:34:56,2.41
12:34:57,5.25
12:34:58,3.27
12:34:59,4.16
12:35:00,4.89
12:35:01,3.50
12:35:02,3.24
12:35:03,2.25
12:35:04,3.03
12:35:05,3.97
12:35:06,3.89
12:35:07,3.75
12:35:08,4.87
12:35:09,2.46
12:35:10,1.88
12:35:11,1.78
12:35:12,2.90
12:35:13,3.18
12:35:14,1.76
12:35:15,4.80
12:35:16,4.89
12:35:17,5.01
12:35:18,4.24
12:35:19,4.67
12:35:20,3.16
12:35:21,3.45
12:35:22,3.08
12:35:23,2.14
12:35:24,2.31
12:35:25,2.51
12:35:26,2.53
12:35:27,2.50
12:35:28,4.23
12:35:29,2.43
12:35:30,2.22
12:35:31,1.56
12:35:32,3.45
12:35:33,4.46
12:35:34,3.01
12:35:35,4.94
12:35:36,4.37
12:35:37,2.05
12:35:38,4.00
12:35:39,2.76
12:35:40,5.15
12:35:41,1.60
12:35:42,1.83
12:35:43,3.37
12:35:44,1.55
12:35:45,1.76
12:35:46,5.00
12:35:47,1.78
12:35:48,4.25
12:35:49,3.53
12:35:50,3.85
12:35:51,2.56
12:35:52,4.40
12:35:53,3.48
12:35:54,4.88
12:35:55,5.05
12:35:56,3.95
12:35:57,4.78
12:35:58,3.48
12:35:59,3.53
12:36:00,2.41
12:36:01,2.19
12:36:02,1.52
12:36:03,4.14
12:36:04,3.90
12:36:05,2.91
12:36:06,5.01
12:36:07,2.43
12:36:08,3.73
12:36:09,4.44
12:36:10,2.20
12:36:11,4.45
12:36:12,1.55
12:36:13,4.77
12:36:14,2.86
12:36:15,2.64
12:36:16,3.37
12:36:17,2.72
12:36:18,3.70
12:36:19,3.37
12:36:20,2.54
12:36:21,4.02
12:36:22,3.81
12:36:23,5.10
12:36:24,4.79
12:36:25,2.57
12:36:26,3.59
12:36:27,2.90
12:36:28,2.92
12:36:29,3.93
12:36:30,1.86
12:36:31,1.87
12:36:32,2.33
12:36:33,4.19
12:36:34,1.99
12:36:35,1.73
12:36:36,5.22
12:36:37,2.32
12:36:38,4.14
12:36:39,3.67
12:36:40,3.02
12:36:41,3.95
12:36:42,3.11
12:36:43,5.21
12:36:44,3.14
12:36:45,1.78
12:36:46,4.66
12:36:47,3.48
12:36:48,2.28
12:36:49,3.44
12:36:50,2.13
12:36:51,3.77
12:36:52,3.82
12:36:53,4.31
12:36:54,4.71
12:36:55,5.24
12:36:56,4.09
12:36:57,3.51
12:36:58,2.79
12:36:59,4.12
12:37:00,3.12
12:37:01,2.31
12:37:02,2.71
12:37:03,4.42
12:37:04,4.95
12:37:05,2.88
12:37:06,3.06
12:37:07,2.60
12:37:08,2.44
12:37:09,2.95
12:37:10,4.60
12:37:11,2.46
12:37:12,2.77
12:37:13,2.33
12:37:14,3.20
12:37:15,4.32
12:37:16,2.93
12:37:17,5.24
12:37:18,5.10
12:37:19,5.00
12:37:20,2.25
12:37:21,5.30
12:37:22,3.64
12:37:23,4.86
12:37:24,3.15
12:37:25,2.57
12:37:26,2.46
12:37:27,4.63
12:37:28,4.76
12:37:29,2.70
12:37:30,3.89
12:37:31,2.39
12:37:32,2.98
12:37:33,3.78
12:37:34,4.61
12:37:35,2.58
12:37:36,2.58
12:37:37,3.84
12:37:38,5.29
12:37:39,1.69
12:37:40,2.97
12:37:41,4.90
12:37:42,3.71
12:37:43,4.92
12:37:44,5.03
12:37:45,3.49
12:37:46,2.17
12:37:47,3.33
12:37:48,1.66
12:37:49,4.68
12:37:50,2.27
12:37:51,4.71
12:37:52,3.32
12:37:53,5.00
12:37:54,2.60
12:37:55,1.88
12:37:56,2.02
12:37:57,3.66
12:37:58,4.12
12:37:59,2.70
12:38:00,5.25
12:38:01,4.02
12:38:02,2.66
12:38:03,4.02
12:38:04,4.70
12:38:05,4.64
12:38:06,4.48
12:38:07,2.94
12:38:08,2.09
12:38:09,5.09
12:38:10,1.71
12:38:11,4.06
12:38:12,4.44
12:38:13,2.14
12:38:14,4.66
12:38:15,5.18
12:38:16,5.11
12:38:17,2.85
12:38:18,4.53
12:38:19,1.72
12:38:20,1.52
12:38:21,2.14
12:38:22,2.99
12:38:23,2.53
12:38:24,4.55
12:38:25,4.60
12:38:26,5.19
12:38:27,3.93
12:38:28,4.13
12:38:29,3.71
12:38:30,4.03
12:38:31,5.00
12:38:32,3.95
12:38:33,2.35
12:38:34,3.25
12:38:35,2.05
12:38:36,5.25
12:38:37,3.48
12:38:38,2.87
12:38:39,1.72
12:38:40,2.54
12:38:41,2.49
12:38:42,3.24
12:38:43,2.32
12:38:44,2.26
12:38:45,1.82
12:38:46,4.96
12:38:47,3.96
12:38:48,4.61
12:38:49,3.02
12:38:50,3.72
12:38:51,2.20
12:38:52,2.55
12:38:53,1.62
12:38:54,2.26
12:38:55,2.12
12:38:56,1.87
12:38:57,4.71
12:38:58,2.16
12:38:59,2.81
12:39:00,5.30
12:39:01,3.26
12:39:02,3.80
12:39:03,3.79
12:39:04,4.89
12:39:05,4.76
12:39:06,1.84
12:39:07,3.78
12:39:08,1.86
12:39:09,2.67
12:39:10,5.29
12:39:11,4.03
12:39:12,3.54
12:39:13,3.54
12:39:14,4.81
12:39:15,1.83
12:39:16,2.08
12:39:17,5.30
12:39:18,4.17
12:39:19,2.64
12:39:20,4.45
12:39:21,1.85
12:39:22,2.36
12:39:23,2.36
12:39:24,3.35
12:39:25,1.69
12:39:26,3.31
12:39:27,3.88
12:39:28,3.41
12:39:29,2.27
12:39:30,3.65
12:39:31,2.45
12:39:32,3.45
12:39:33,4.43
12:39:34,3.89
12:39:35,3.23
12:39:36,4.72
12:39:37,4.23
12:39:38,3.22
12:39:39,3.62
12:39:40,1.59
12:39:41,1.84
12:39:42,4.22
12:39:43,2.39
12:39:44,4.36
12:39:45,3.35
12:39:46,4.65
12:39:47,1.55
12:39:48,1.60
12:39:49,4.66
12:39:50,5.15
12:39:51,2.21
12:39:52,2.84
12:39:53,3.26
12:39:54,4.40
12:39:55,2.93
12:39:56,3.45
12:39:57,5.11
12:39:58,2.69
12:39:59,3.62
12:40:00,4.58
12:40:01,4.17
12:40:02,3.14
12:40:03,2.24
12:40:04,5.13
12:40:05,1.94
12:40:06,3.91
12:40:07,4.69
12:40:08,1.91
12:40:09,1.56
12:40:10,5.00
12:40:11,1.81
12:40:12,5.15
12:40:13,4.63
12:40:14,2.46
12:40:15,2.55
12:40:16,5.28
12:40:17,5.20
12:40:18,3.48
12:40:19,1.66
12:40:20,3.07
12:40:21,5.19
12:40:22,3.53
12:40:23,1.71
12:40:24,3.77
12:40:25,2.01
12:40:26,4.10
12:40:27,3.36
12:40:28,1.57
12:40:29,4.38
12:40:30,2.23
12:40:31,3.10
12:40:32,3.78
12:40:33,2.05
12:40:34,5.12
12:40:35,2.44
12:40:36,4.56
12:40:37,2.14
12:40:38,3.79
12:40:39,3.64
12:40:40,3.21
12:40:41,3.02
12:40:42,4.51
12:40:43,4.03
12:40:44,3.69
12:40:45,4.08
12:40:46,5.19
12:40:47,3.10
12:40:48,3.28
12:40:49,3.68
12:40:50,3.71
12:40:51,1.75
12:40:52,4.15
12:40:53,4.60
12:40:54,5.28
12:40:55,4.00
12:40:56,2.41
12:40:57,3.28
12:40:58,4.75
12:40:59,4.57
12:41:00,3.30
12:41:01,2.39
12:41:02,2.99
12:41:03,5.30
12:41:04,2.08
12:41:05,4.54
12:41:06,4.59
12:41:07,2.15
12:41:08,4.62
12:41:09,4.81
12:41:10,4.19
12:41:11,4.62
12:41:12,1.91
12:41:13,2.52
12:41:14,2.77
12:41:15,1.64
12:41:16,1.60
12:41:17,4.35
12:41:18,2.56
12:41:19,2.29
12:41:20,2.38
12:41:21,4.15
12:41:22,3.34
12:41:23,4.48
12:41:24,3.19
12:41:25,3.60
12:41:26,3.92
12:41:27,1.73
12:41:28,2.91
12:41:29,4.50
12:41:30,2.37
12:41:31,5.22
12:41:32,5.02
12:41:33,3.95
12:41:34,3.94
12:41:35,1.96
12:41:36,2.62
12:41:37,3.16
12:41:38,3.88
12:41:39,3.12
12:41:40,4.34
12:41:41,3.33
12:41:42,2.56
12:41:43,4.74
12:41:44,3.84
12:41:45,1.91
12:41:46,4.70
12:41:47,3.01
12:41:48,2.95
12:41:49,3.98
12:41:50,4.56
12:41:51,3.49
12:41:52,2.30
12:41:53,1.90
12:41:54,4.42
12:41:55,2.03
12:41:56,2.10
12:41:57,4.71
12:41:58,2.01
12:41:59,2.27
12:42:00,3.13
12:42:01,2.34
12:42:02,3.47
12:42:03,4.14
12:42:04,3.26
12:42:05,1.80
12:42:06,4.32
12:42:07,4.38
12:42:08,4.55
12:42:09,1.62
12:42:10,4.81
12:42:11,3.25
12:42:12,2.72
12:42:13,3.36
12:42:14,3.76
12:42:15,3.51
12:42:16,4.42
12:42:17,4.66
12:42:18,3.34
12:42:19,1.97
12:42:20,5.15
12:42:21,4.10
12:42:22,3.48
12:42:23,4.28
12:42:24,2.09
12:42:25,5.28
12:42:26,1.55
12:42:27,2.91
12:42:28,2.08
12:42:29,2.91
12:42:30,4.30
12:42:31,3.85
12:42:32,2.18
12:42:33,4.88
12:42:34,5.06
12:42:35,2.11
12:42:36,3.69
12:42:37,3.77
12:42:38,2.18
12:42:39,2.46
12:42:40,2.31
12:42:41,4.84
12:42:42,3.69
12:42:43,4.95
12:42:44,1.85
12:42:45,1.98
12:42:46,2.31
12:42:47,5.06
12:42:48,3.93
12:42:49,3.85
12:42:50,3.90
12:42:51,3.54
12:42:52,3.99
12:42:53,4.47
12:42:54,3.98
12:42:55,2.23
12:42:56,1.66
12:42:57,4.92
12:42:58,4.23
12:42:59,4.60
12:43:00,2.60
12:43:01,3.49
12:43:02,4.96
12:43:03,1.61
12:43:04,3.40
12:43:05,3.42
12:43:06,1.84
12:43:07,4.21
12:43:08,1.72
12:43:09,1.81
12:43:10,3.58
12:43:11,2.13
12:43:12,4.80
12:43:13,4.64
12:43:14,5.28
12:43:15,4.23
12:43:16,3.58
12:43:17,5.08
12:43:18,2.09
12:43:19,1.52
12:43:20,4.45
12:43:21,2.58
12:43:22,5.18
12:43:23,4.39
12:43:24,4.14
12:43:25,1.90
12:43:26,4.28
12:43:27,3.63
12:43:28,3.72
12:43:29,3.04
12:43:30,1.77
12:43:31,4.01
12:43:32,2.15
12:43:33,3.67
12:43:34,3.83
12:43:35,3.18
12:43:36,2.20
12:43:37,2.33
12:43:38,4.42
12:43:39,3.13
12:43:40,3.89
12:43:41,2.05
12:43:42,3.47
12:43:43,2.31
12:43:44,2.39
12:43:45,3.32
12:43:46,4.48
12:43:47,5.14
12:43:48,2.00
12:43:49,4.49
12:43:50,2.37
12:43:51,5.29
12:43:52,3.03
12:43:53,3.72
12:43:54,3.48
12:43:55,3.69
12:43:56,4.34
12:43:57,2.02
12:43:58,3.59
12:43:59,1.94
12:44:00,5.21
12:44:01,2.73
12:44:02,3.39
12:44:03,3.62
12:44:04,4.03
12:44:05,3.48
12:44:06,3.40
12:44:07,2.34
12:44:08,2.73
12:44:09,4.49
12:44:10,3.10
12:44:11,4.14
12:44:12,3.52
12:44:13,4.03
12:44:14,3.39
12:44:15,1.60
12:44:16,1.97
12:44:17,1.81
12:44:18,2.05
12:44:19,3.00
12:44:20,4.98
12:44:21,3.94
12:44:22,3.78
12:44:23,4.20
12:44:24,4.32
12:44:25,4.11
12:44:26,3.39
12:44:27,4.28
12:44:28,2.52
12:44:29,3.57
12:44:30,2.22
12:44:31,3.83
12:44:32,4.80
12:44:33,4.79
12:44:34,1.58
12:44:35,3.83
12:44:36,5.30
12:44:37,4.26
12:44:38,2.61
12:44:39,4.87
12:44:40,1.56
12:44:41,2.66
12:44:42,3.30
12:44:43,3.91
12:44:44,4.06
12:44:45,5.09
12:44:46,4.98
12:44:47,3.33
12:44:48,2.25
12:44:49,3.84
12:44:50,1.78
12:44:51,3.90
12:44:52,4.79
12:44:53,3.67
12:44:54,3.55
12:44:55,2.65
12:44:56,5.26
12:44:57,2.44
12:44:58,2.20
12:44:59,1.96
12:45:00,3.13
12:45:01,3.90
12:45:02,3.02
12:45:03,1.50
12:45:04,1.63
12:45:05,2.99
12:45:06,2.04
12:45:07,2.36
12:45:08,4.37
12:45:09,4.70
12:45:10,2.22
12:45:11,3.75
12:45:12,4.30
12:45:13,1.58
12:45:14,3.64
12:45:15,3.07
12:45:16,2.33
12:45:17,4.06
12:45:18,3.74
12:45:19,5.04
12:45:20,3.50
12:45:21,2.27
12:45:22,2.69
12:45:23,2.54
12:45:24,4.00
12:45:25,1.71
12:45:26,4.80
12:45:27,3.95
12:45:28,5.23
12:45:29,1.82
12:45:30,5.27
12:45:31,3.55
12:45:32,1.83
12:45:33,3.03
12:45:34,3.90
12:45:35,4.22
12:45:36,4.13
12:45:37,2.29
12:45:38,3.17
12:45:39,4.31
12:45:40,4.51
12:45:41,3.33
12:45:42,1.93
12:45:43,3.58
12:45:44,3.32
12:45:45,3.42
12:45:46,4.29
12:45:47,4.02
12:45:48,3.58
12:45:49,4.68
12:45:50,3.53
12:45:51,4.57
12:45:52,5.27
12:45:53,4.02
12:45:54,3.57
12:45:55,2.58
12:45:56,2.89
12:45:57,3.78
12:45:58,5.22
12:45:59,1.52
12:46:00,1.50
12:46:01,4.31
12:46:02,1.98
12:46:03,4.56
12:46:04,2.95
12:46:05,3.99
12:46:06,2.18
12:46:07,3.84
12:46:08,2.89
12:46:09,3.70
12:46:10,1.80
12:46:11,3.74
12:46:12,4.82
12:46:13,2.10
12:46:14,2.06
12:46:15,2.69
12:46:16,2.91
12:46:17,4.08
12:46:18,2.12
12:46:19,1.84
12:46:20,2.92
12:46:21,1.85
12:46:22,4.42
12:46:23,2.21
12:46:24,4.23
12:46:25,1.62
12:46:26,2.51
12:46:27,1.68
12:46:28,2.90
12:46:29,4.26
12:46:30,2.26
12:46:31,2.27
12:46:32,2.00
12:46:33,5.24
12:46:34,2.18
12:46:35,3.29
12:46:36,4.83
